	Unnamed: 0	id	utterances	utterances_ntclean	sender	addressee	Comfun1	dial_type	Comfun2	interjection	subobjvrb	aux_keywords	Dim1	Dim2	Comfun3	dialog_policy	dialog_CA
4191	4191	DID53	these ebola fighters are nothing short of the absolute best humanity has to offer	these ebola fighters are nothing short of the absolute best humanity has to offer	p1	p2	Suggest	taskDrivenHm		fighters nothing humanity	fighters nothing humanity are has offer				Suggest	Binding	FPPbase
4192	4192	DID53	honest question though	honest question though	p1	p2	Turnkeep	taskDrivenHm		question	question 				Turnkeep	CoOccur	FPPinsert
4193	4193	DID53	what does this ebola czar know about ebola	what does this ebola czar know about ebola	p1	p2	Propositionalquestion	taskDrivenHm		what czar	what czar what does know	does this ebola			Propositionalquestion	Binding	FPPbase
4194	4194	DID53	ebola is not connected to the topic who is ebola czar	ebola is not connected to the topic who is ebola czar	p2	p1	Disconfirm	taskDrivenHm		topic who czar	topic who czar is connected is	is not connected			Disconfirm	Progressive	SPPbase
4195	4195	DID53	i am not saying you are right	i am not saying you are right	p1	p2	Disagreement	taskDrivenHm		i	i you am saying are	am not saying			Disagreement	Progressive	SPPbase
4196	4196	DID53	i see he knows nothing	i see he knows nothing	p2	p1	Confirm	taskDrivenHm		i nothing	i he nothing nothing see knows				Confirm	Progressive	SPPbase
4197	4197	DID53	i am not sure how you got racist conclusions	i am not sure how you got racist conclusions	p1	p2	Autonegative	taskDrivenHm		i conclusions	i you conclusions conclusions am got				Autonegative	CoOccur	SPPinsert
4198	4198	DID53	but	but	p1	p2	Turnkeep	taskDrivenHm		but	 				Turnkeep	CoOccur	FPPinsert
4199	4199	DID53	i can assure you quite a few mules dies with sweating and vomiting as the major symptoms	i can assure you quite a few mules dies with sweating and vomiting as the major symptoms	p1	p2	Inform	taskDrivenHm		i a mules sweating and vomiting symptoms	i mules sweating vomiting symptoms can assure dies	can assure you			Inform	Progressive	FPPinsert
4200	4200	DID53	but hey	but hey	p1	p2	Turnkeep	taskDrivenHm		but hey	 				Turnkeep	CoOccur	FPPinsert
4201	4201	DID53	let the fear of ebola mix into the mainstreams blood and the actual ebola virus will not be needed	let the fear of ebola mix into the mainstreams blood and the actual ebola virus will not be needed	p1	p2	Inform	taskDrivenHm		fear mix mainstreams blood and virus	fear mix mainstreams blood virus let will be needed				Inform	Progressive	FPPinsert
4202	4202	DID53	do you think we have to fight ebola bot	do you think we have to fight ebola bot	p2	p1	Interactionstructuring	taskDrivenHm		bot	you we bot bot do think have fight	do you think to fight ebola			Interactionstructuring	Binding	FPPbase
4203	4203	DID53	oh	oh	p1	p2	Turntake	taskDrivenHm		oh	 				Turntake	CoOccur	FPPinsert
4204	4204	DID53	he is a american	he is a american	p1	p2	Inform	taskDrivenHm		a	he is				Inform	Progressive	FPPinsert
4205	4205	DID53	oh	oh	p1	p2	Stalling	taskDrivenHm		oh	 				Stalling	CoOccur	FPPinsert
4206	4206	DID53	do not worry we got plenty of ebola vaccines for americans	do not worry we got plenty of ebola vaccines for americans	p1	p2	Confirm	taskDrivenHm		plenty vaccines americans	we plenty vaccines americans plenty do worry got	do not worry			Confirm	Progressive	SPPbase
4207	4207	DID53	and	and	p2	p1	Question	taskDrivenHm		and	 				Question	Binding	FPPbase
4208	4208	DID53	do you have vaccines for them	do you have vaccines for them	p2	p1	Checkquestion	taskDrivenHm		vaccines	you vaccines vaccines do have	do you have			Checkquestion	Binding	FPPbase
4209	4209	DID53	what about african children	what about african children	p2	p1	Question	taskDrivenHm		what children	what children 				Question	Binding	FPPbase
4210	4210	DID53	i don not know	i don not know	p1	p2	Uncertain	taskDrivenHm		i	i don know				Uncertain	CoOccur	SPPbase
4211	4211	DID53	i think its a little bit of a surprise	i think its a little bit of a surprise	p1	p2	Answer	taskDrivenHm		i a bit a surprise	i bit surprise think				Answer	Progressive	SPPbase
4212	4212	DID53	airborne radari	airborne radari	p1	p2	Inform	taskDrivenHm		radari	radari 				Inform	Progressive	FPPinsert
4213	4213	DID53	am not sure	am not sure	p1	p2	Uncertain	taskDrivenHm			 am				Uncertain	CoOccur	SPPbase
4214	4214	DID53	i am not a fan of the name	i am not a fan of the name	p1	p2	Disconfirm	taskDrivenHm		i a fan name	i fan name am				Disconfirm	Progressive	SPPbase
4215	4215	DID54	hello	hello	p2	p1	Initialgreeting	taskDrivenHm		hello	 				Initialgreeting	Binding	FPPpre
4216	4216	DID54	i am professional teacher about reading comprehension	i am professional teacher about reading comprehension	p2	p1	Selfintroduction	taskDrivenHm		i teacher comprehension	i teacher comprehension comprehension am reading				Selfintroduction	CoOccur	SPPpre
4217	4217	DID54	lets compete	lets compete	p2	p1	Instruct	taskDrivenHm		lets	lets compete				Instruct	Binding	FPPbase
4218	4218	DID54	you give me questions and i will answer all of your questions	you give me questions and i will answer all of your questions	p2	p1	Interactionstructuring	taskDrivenHm		questions and i questions	you questions i questions questions all give will answer	will answer all			Interactionstructuring	Binding	FPPbase
4219	4219	DID54	hi	hi	p1	p2	Returngreeting	taskDrivenHm		hi	 				Returngreeting	CoOccur	SPPpre
4220	4220	DID54	hi	hi	p2	p1	Returngreeting	taskDrivenHm		hi	 				Returngreeting	CoOccur	SPPpre
4221	4221	DID54	how are you	how are you	p2	p1	Checkquestion	taskDrivenHm			you are				Checkquestion	Binding	FPPbase
4222	4222	DID54	i am fine	i am fine	p1	p2	Answer	taskDrivenHm		i	i am				Answer	Progressive	SPPbase
4223	4223	DID54	what is your name	what is your name	p1	p2	Question	taskDrivenHm		what name	what name is				Question	Binding	FPPbase
4224	4224	DID54	its me	its me	p2	p1	Answer	taskDrivenHm			 				Answer	Progressive	SPPbase
4225	4225	DID54	wow	wow	p1	p2	Turntake	taskDrivenHm		wow	 				Turntake	CoOccur	FPPinsert
4226	4226	DID54	i do not know	i do not know	p1	p2	Disconfirm	taskDrivenHm		i	i do know	do not know			Disconfirm	Progressive	SPPbase
4227	4227	DID54	i can not understand this article can you explain it	i can not understand this article can you explain it	p2	p1	Request	taskDrivenHm		i article	i article you article it can understand can explain	can not understand can you explain			Request	Binding	FPPbase
4228	4228	DID54	i am sorry no	i am sorry no	p1	p2	Declinerequest	taskDrivenHm		i no	i am				Declinerequest	Binding	SPPbase
4229	4229	DID54	oh	oh	p2	p1	Stalling	taskDrivenHm		oh	 				Stalling	CoOccur	FPPinsert
4230	4230	DID54	oh my god	oh my god	p1	p2	Stalling	taskDrivenHm		oh my god	 				Stalling	CoOccur	FPPinsert
4231	4231	DID54	1 plus 1	1 plus 1	p2	p1	Question	taskDrivenHm		1 plus 1	 				Question	Binding	FPPbase
4232	4232	DID54	yes	yes	p1	p2	Autopositive	taskDrivenHm		yes	 				Autopositive	CoOccur	SPPinsert
4233	4233	DID54	you are so smart	you are so smart	p2	p1	Inform	taskDrivenHm			you are				Inform	Progressive	FPPinsert
4234	4234	DID54	i am so sorry	i am so sorry	p1	p2	Apology	taskDrivenHm		i	i am				Apology	Progressive	FPPinsert
4235	4235	DID54	where are you from	where are you from	p2	p1	Question	taskDrivenHm			you are				Question	Binding	FPPbase
4236	4236	DID54	where are you	where are you	p1	p2	Question	taskDrivenHm			you are				Question	Binding	FPPbase
4237	4237	DID54	i am from canada	i am from canada	p2	p1	Answer	taskDrivenHm		i canada	i canada am				Answer	Progressive	SPPbase
4238	4238	DID54	i am here	i am here	p1	p2	Answer	taskDrivenHm		i	i am				Answer	Progressive	SPPbase
4239	4239	DID54	what is on childrens day	what is on childrens day	p2	p1	Question	taskDrivenHm		what childrens day	what childrens day is				Question	Binding	FPPbase
4240	4240	DID54	hi	hi	p2	p1	Initialgreeting	taskDrivenHm		hi	 				Initialgreeting	Binding	FPPpre
4241	4241	DID54	it is a pleasure to speak with you	it is a pleasure to speak with you	p2	p1	Opening	taskDrivenHm		a pleasure	it pleasure is speak	to speak with			Opening	Binding	FPPpre
4242	4242	DID54	i will ask you a question in a second please wait	i will ask you a question in a second please wait	p2	p1	Interactionstructuring	taskDrivenHm		i a question a please	i question question will ask wait	will ask you			Interactionstructuring	Binding	FPPbase
4243	4243	DID54	hi	hi	p1	p2	Returngreeting	taskDrivenHm		hi	 				Returngreeting	CoOccur	SPPpre
4244	4244	DID54	hint first three answer letters is on	hint first three answer letters is on	p2	p1	Inform	taskDrivenHm		answer letters	answer letters hint is				Inform	Progressive	FPPinsert
4245	4245	DID54	try again please	try again please	p2	p1	Request	taskDrivenHm		please	 try				Request	Binding	FPPbase
4246	4246	DID54	ok	ok	p1	p2	Autopositive	taskDrivenHm		ok	 				Autopositive	CoOccur	SPPinsert
4247	4247	DID54	still incorrect	still incorrect	p2	p1	Disconfirm	taskDrivenHm			 				Disconfirm	Progressive	SPPbase
4248	4248	DID54	lets speak about something else	lets speak about something else	p1	p2	Opening	taskDrivenHm		lets something	lets something speak				Opening	Binding	FPPpre
4249	4249	DID54	are you a scientist	are you a scientist	p1	p2	Interactionstructuring	taskDrivenHm		a scientist	you scientist are				Interactionstructuring	Binding	FPPbase
4250	4250	DID54	yes i am	yes i am	p2	p1	Confirm	taskDrivenHm		yes i	i am				Confirm	Progressive	SPPbase
4251	4251	DID54	i	i	p1	p2	Error	taskDrivenHm		i	 				Error	CoOccur	SPPinsert
4252	4252	DID54	what	what	p2	p1	Question	taskDrivenHm		what	what 				Question	Binding	FPPbase
4253	4253	DID54	what	what	p1	p2	Question	taskDrivenHm		what	what 				Question	Binding	FPPbase
4254	4254	DID54	i really can not understand the point	i really can not understand the point	p2	p1	Inform	taskDrivenHm		i point	i point point can understand	can not understand			Inform	Progressive	FPPinsert
4255	4255	DID54	really	really	p1	p2	Turntake	taskDrivenHm			 				Turntake	CoOccur	FPPinsert
4256	4256	DID54	yep	yep	p2	p1	Agreement	taskDrivenHm		yep	 				Agreement	Progressive	SPPbase
4257	4257	DID54	what is wrong with children in the article	what is wrong with children in the article	p2	p1	Propositionalquestion	taskDrivenHm		what s children article	what children article s				Propositionalquestion	Binding	FPPbase
4258	4258	DID54	so sad	so sad	p1	p2	Apology	taskDrivenHm			 				Apology	Progressive	FPPinsert
4259	4259	DID54	what is sad	what is sad	p2	p1	Question	taskDrivenHm		what s	what s				Question	Binding	FPPbase
4260	4260	DID54	nothing	nothing	p1	p2	Allonegative	taskDrivenHm		nothing	nothing 				Allonegative	CoOccur	SPPinsert
4261	4261	DID54	maybe	maybe	p2	p1	Uncertain	taskDrivenHm			 				Uncertain	CoOccur	SPPbase
4262	4262	DID54	we will turn to the conversation	we will turn to the conversation	p2	p1	Suggest	taskDrivenHm		conversation	we conversation will turn	will turn to			Suggest	Binding	FPPbase
4263	4263	DID54	no	no	p1	p2	Declinesuggest	taskDrivenHm		no	 				Declinesuggest	Binding	SPPbase
4264	4264	DID54	why not	why not	p2	p1	Question	taskDrivenHm			 				Question	Binding	FPPbase
4265	4265	DID54	why	why	p1	p2	Question	taskDrivenHm			 				Question	Binding	FPPbase
4266	4266	DID54	i do not wanna talk to you	i do not wanna talk to you	p2	p1	Answer	taskDrivenHm		i	i talk do wanna talk	do not wanna			Answer	Progressive	SPPbase
4267	4267	DID54	wan	wan	p2	p1	Error	taskDrivenHm		wan	wan 				Error	CoOccur	SPPinsert
4268	4268	DID55	greetings	greetings	p2	p1	Initialgreeting	taskDrivenHm		greetings	greetings 				Initialgreeting	Binding	FPPpre
4269	4269	DID55	hope this chat will go well	hope this chat will go well	p2	p1	Opening	taskDrivenHm		chat	chat hope will go	will go well			Opening	Binding	FPPpre
4270	4270	DID55	i will ask you a question in a second please wait	i will ask you a question in a second please wait	p2	p1	Interactionstructuring	taskDrivenHm		i a question a please	i question question will ask wait	will ask you			Interactionstructuring	Binding	FPPbase
4271	4271	DID55	how many games were available in japan	how many games were available in japan	p2	p1	Choicequestion	taskDrivenHm		games japan	games japan were				Choicequestion	Binding	FPPbase
4272	4272	DID55	six	six	p1	p2	Answer	taskDrivenHm			 				Answer	Progressive	SPPbase
4273	4273	DID55	it is incorrect	it is incorrect	p2	p1	Disconfirm	taskDrivenHm			it is				Disconfirm	Progressive	SPPbase
4274	4274	DID55	hint first 2 letters is si try again	hint first 2 letters is si try again	p2	p1	Instruct	taskDrivenHm		2 letters	letters si hint is si try				Instruct	Binding	FPPbase
4275	4275	DID55	six	six	p1	p2	Answer	taskDrivenHm			 				Answer	Progressive	SPPbase
4276	4276	DID55	it is right ask me something	it is right ask me something	p2	p1	Confirm	taskDrivenHm		something	it something something is ask				Confirm	Progressive	SPPbase
4277	4277	DID55	or	or	p2	p1	Turnkeep	taskDrivenHm		or	 				Turnkeep	CoOccur	FPPinsert
4278	4278	DID55	wait for my new question	wait for my new question	p2	p1	Instruct	taskDrivenHm		question	question wait				Instruct	Binding	FPPbase
4279	4279	DID55	how many 360 units were blue dragon in japan	how many 360 units were blue dragon in japan	p2	p1	Choicequestion	taskDrivenHm		units dragon japan	units dragon japan were				Choicequestion	Binding	FPPbase
4280	4280	DID55	two hundred thousand	two hundred thousand	p1	p2	Answer	taskDrivenHm			 				Answer	Progressive	SPPbase
4281	4281	DID55	still incorrect	still incorrect	p2	p1	Disconfirm	taskDrivenHm			 				Disconfirm	Progressive	SPPbase
4282	4282	DID55	i think that true answer is one	i think that true answer is one	p1	p2	Answer	taskDrivenHm		i answer	i answer think is				Answer	Progressive	SPPbase
4283	4283	DID55	blue dragon is one of three games	blue dragon is one of three games	p2	p1	Confirm	taskDrivenHm		dragon games	dragon games is				Confirm	Progressive	SPPbase
4284	4284	DID55	i think	i think	p1	p2	Turntake	taskDrivenHm		i	i think				Turntake	CoOccur	FPPinsert
4285	4285	DID55	that true answer is blue dragon is one of three xbox three sixty games to surpass two hundred thousad units in japan along with tales of vesperia and star ocean the last hope	that true answer is blue dragon is one of three xbox three sixty games to surpass two hundred thousad units in japan along with tales of vesperia and star ocean the last hope	p1	p2	Answer	taskDrivenHm		answer dragon xbox games thousad units japan tales vesperia and star ocean hope	answer dragon xbox games thousad units japan tales vesperia star ocean hope units hope is is surpass	to surpass two			Answer	Progressive	SPPbase
4286	4286	DID55	maybe	maybe	p2	p1	Turntake	taskDrivenHm			 				Turntake	CoOccur	FPPinsert
4287	4287	DID55	what a joke	what a joke	p2	p1	Turntake	taskDrivenHm		a joke	joke 				Turntake	CoOccur	FPPinsert
4288	4288	DID55	this is what happens when you do not like it	this is what happens when you do not like it	p2	p1	Inform	taskDrivenHm		what	this what you it is happens do like	do not like			Inform	Progressive	FPPinsert
4289	4289	DID55	well i actually do	well i actually do	p1	p2	Agreement	taskDrivenHm		well i	i do				Agreement	Progressive	SPPbase
4290	4290	DID55	this is what happens when you don not want to be treated	this is what happens when you don not want to be treated	p2	p1	Inform	taskDrivenHm		what	this what you is happens don want be treated				Inform	Progressive	FPPinsert
4291	4291	DID55	and do you want to be treated	and do you want to be treated	p1	p2	Question	taskDrivenHm		and	you do want be treated				Question	Binding	FPPbase
